,zip,lat,lng,city,state_id,state_name,county_name,Average Temperature (Kelvin),Average Air Pressure (hPa),Average Humidity (%),Average Daily Precipitation (mm)
196,21629,38.86273,-75.82791999999998,Denton,MD,Maryland,Caroline,286.7146978021979,1017.9124450549452,70.82697802197805,0.1754395604395604
197,21701,39.44605,-77.33495,Frederick,MD,Maryland,Frederick,286.7146978021979,1017.9124450549452,70.82697802197805,0.1754395604395604
198,21801,38.38055,-75.64148,Salisbury,MD,Maryland,Wicomico,286.9886813186811,1017.8959065934058,68.34785714285717,0.17335164835164837
199,21901,39.58572,-75.95843,North East,MD,Maryland,Cecil,286.7146978021979,1017.9124450549452,70.82697802197805,0.1754395604395604
200,22046,38.88711,-77.18075999999998,Falls Church,VA,Virginia,Falls Church,286.8804395604392,1017.8414835164838,68.04332417582418,0.17035714285714293
201,22201,38.88665,-77.09518,Arlington,VA,Virginia,Arlington,286.8804395604392,1017.8414835164838,68.04332417582418,0.17035714285714293
202,22301,38.82002,-77.05960999999998,Alexandria,VA,Virginia,Alexandria,286.9886813186811,1017.8959065934058,68.34785714285717,0.17335164835164837
203,22401,38.29918,-77.48713000000002,Fredericksburg,VA,Virginia,Fredericksburg,286.9886813186811,1017.8959065934058,68.34785714285717,0.17335164835164837
204,22405,38.31521,-77.40371,Fredericksburg,VA,Virginia,Stafford,286.9886813186811,1017.8959065934058,68.34785714285717,0.17335164835164837
205,22407,38.2834,-77.57529,Fredericksburg,VA,Virginia,Spotsylvania,286.9886813186811,1017.8959065934058,68.34785714285717,0.17335164835164837
206,22448,38.3405,-77.03217,Dahlgren,VA,Virginia,King George,286.9886813186811,1017.8959065934058,68.34785714285717,0.17335164835164837
207,22601,39.17472,-78.17353,Winchester,VA,Virginia,Winchester,286.8804395604392,1017.8414835164838,68.04332417582418,0.17035714285714293
208,22623,38.85156,-78.13736999999998,Chester Gap,VA,Virginia,Rappahannock,286.8804395604392,1017.8414835164838,68.04332417582418,0.17035714285714293
209,22641,39.08061,-78.39151,Strasburg,VA,Virginia,Shenandoah,286.8804395604392,1017.8414835164838,68.04332417582418,0.17035714285714293
210,22650,38.75957,-78.35993,Rileyville,VA,Virginia,Page,286.8804395604392,1017.8414835164838,68.04332417582418,0.17035714285714293
211,22801,38.40459,-78.87716,Harrisonburg,VA,Virginia,Harrisonburg,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
212,22843,38.36852,-79.16038,Mount Solon,VA,Virginia,Augusta,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
213,22901,38.08844000000001,-78.55617,Charlottesville,VA,Virginia,Albemarle,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
214,22902,37.95389,-78.46996999999998,Charlottesville,VA,Virginia,Charlottesville,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
215,22920,37.97724,-78.81071,Afton,VA,Virginia,Nelson,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
216,22942,38.10968,-78.19864,Gordonsville,VA,Virginia,Louisa,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
217,22963,37.84921,-78.28843,Palmyra,VA,Virginia,Fluvanna,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
218,22980,38.09565,-78.88513,Waynesboro,VA,Virginia,Waynesboro,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
219,23002,37.35065,-77.96876999999998,Amelia Court House,VA,Virginia,Amelia,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
220,23004,37.68225,-78.40866,Arvonia,VA,Virginia,Buckingham,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
221,23005,37.75956,-77.48221,Ashland,VA,Virginia,Hanover,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
222,23009,37.81386,-77.18737,Aylett,VA,Virginia,King William,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
223,23011,37.47681,-76.80954,Barhamsville,VA,Virginia,New Kent,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
224,23021,37.39782,-76.37016,Bohannon,VA,Virginia,Mathews,289.26065934065934,1018.2861813186807,75.0042032967033,0.14046703296703292
225,23023,37.77866,-76.95957,Bruington,VA,Virginia,King and Queen,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
226,23030,37.34627,-77.05928,Charles City,VA,Virginia,Charles City,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
227,23038,37.75544,-78.14779,Columbia,VA,Virginia,Goochland,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
228,23059,37.70488,-77.56251,Glen Allen,VA,Virginia,Henrico,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
229,23112,37.43498,-77.66207,Midlothian,VA,Virginia,Chesterfield,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
230,23139,37.54972,-77.93374,Powhatan,VA,Virginia,Powhatan,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
231,23168,37.39997,-76.82728,Toano,VA,Virginia,James City,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
232,23187,37.26743,-76.72078,Williamsburg,VA,Virginia,Williamsburg,289.2365109890111,1018.3357417582419,74.19332417582419,0.14392857142857146
233,23301,37.68333,-75.63618000000002,Accomac,VA,Virginia,Accomack,289.26065934065934,1018.2861813186807,75.0042032967033,0.14046703296703292
234,23304,36.9961,-76.57063000000002,Battery Park,VA,Virginia,Isle of Wight,289.2365109890111,1018.3357417582419,74.19332417582419,0.14392857142857146
235,23320,36.75193,-76.2183,Chesapeake,VA,Virginia,Chesapeake,289.3197252747253,1018.2684340659341,72.23219780219779,0.16725274725274714
236,23451,36.86739,-76.00587,Virginia Beach,VA,Virginia,Virginia Beach,289.50840659340656,1018.2030769230765,72.8632692307692,0.1548901098901098
237,23601,37.05863,-76.46392,Newport News,VA,Virginia,Newport News,289.2365109890111,1018.3357417582419,74.19332417582419,0.14392857142857146
238,23651,37.00917000000001,-76.30503,Fort Monroe,VA,Virginia,Hampton,289.26065934065934,1018.2861813186807,75.0042032967033,0.14046703296703292
239,23662,37.13181,-76.35673,Poquoson,VA,Virginia,Poquoson,289.26065934065934,1018.2861813186807,75.0042032967033,0.14046703296703292
240,23701,36.81181,-76.37078000000002,Portsmouth,VA,Virginia,Portsmouth,289.35074175824184,1018.2806593406584,72.35664835164836,0.16401098901098907
241,23801,37.23535,-77.3353,Fort Lee,VA,Virginia,Prince George,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
242,23803,37.21232,-77.48143,Petersburg,VA,Virginia,Petersburg,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
243,23821,36.88067,-77.92043000000002,Alberta,VA,Virginia,Brunswick,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
244,23824,37.08962,-77.96734000000002,Blackstone,VA,Virginia,Nottoway,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
245,23827,36.61059,-77.2012,Boykins,VA,Virginia,Southampton,289.2365109890111,1018.3357417582419,74.19332417582419,0.14392857142857146
246,23833,37.2077,-77.6727,Church Road,VA,Virginia,Dinwiddie,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
247,23834,37.28974,-77.40366,Colonial Heights,VA,Virginia,Colonial Heights,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
248,23839,37.07982,-76.91887,Dendron,VA,Virginia,Surry,289.2365109890111,1018.3357417582419,74.19332417582419,0.14392857142857146
249,23847,36.67043,-77.55067,Emporia,VA,Virginia,Greensville,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
250,23860,37.27984,-77.21731,Hopewell,VA,Virginia,Hopewell,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
251,23901,37.31622,-78.41609,Farmville,VA,Virginia,Prince Edward,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
252,23915,36.70149,-78.28676999999998,Baskerville,VA,Virginia,Mecklenburg,288.73340659340613,1018.248296703297,71.84574175824169,0.1495329670329671
253,23923,37.09234,-78.64394,Charlotte Court House,VA,Virginia,Charlotte,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
254,23944,36.90668,-78.13427,Kenbridge,VA,Virginia,Lunenburg,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
255,23958,37.26651,-78.65975,Pamplin,VA,Virginia,Appomattox,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
256,24011,37.27044,-79.94126999999997,Roanoke,VA,Virginia,Roanoke,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
257,24053,36.60858,-80.53375,Ararat,VA,Virginia,Patrick,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
258,24054,36.67394,-79.70510999999998,Axton,VA,Virginia,Henry,288.07651098901107,1018.1796153846159,71.06137362637365,0.2186813186813186
259,24058,37.18414,-80.6157,Belspring,VA,Virginia,Pulaski,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
260,24064,37.37194,-79.77645,Blue Ridge,VA,Virginia,Botetourt,288.07651098901107,1018.1796153846159,71.06137362637365,0.2186813186813186
261,24069,36.58325,-79.63481,Cascade,VA,Virginia,Pittsylvania,288.07651098901107,1018.1796153846159,71.06137362637365,0.2186813186813186
262,24072,37.03633,-80.2329,Check,VA,Virginia,Floyd,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
263,24086,37.27426,-80.6343,Eggleston,VA,Virginia,Giles,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
264,24127,37.48631,-80.19046,New Castle,VA,Virginia,Craig,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
265,24141,37.09487,-80.56832,Radford,VA,Virginia,Radford,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
266,24216,36.9437,-82.79763,Appalachia,VA,Virginia,Wise,288.2189835164837,1017.2790934065938,74.10725274725273,0.12991758241758225
267,24217,37.08415,-82.17205,Bee,VA,Virginia,Dickenson,288.2189835164837,1017.2790934065938,74.10725274725273,0.12991758241758225
268,24221,36.63361,-82.99548,Blackwater,VA,Virginia,Lee,288.2189835164837,1017.2790934065938,74.10725274725273,0.12991758241758225
269,24224,36.86232,-82.28197,Castlewood,VA,Virginia,Russell,288.2189835164837,1017.2790934065938,74.10725274725273,0.12991758241758225
270,24239,37.11348,-82.15014000000002,Davenport,VA,Virginia,Buchanan,288.2189835164837,1017.2790934065938,74.10725274725273,0.12991758241758225
271,24244,36.71568,-82.78923,Duffield,VA,Virginia,Scott,288.2189835164837,1017.2790934065938,74.10725274725273,0.12991758241758225
272,24273,36.96167,-82.65647,Norton,VA,Virginia,Norton,288.2189835164837,1017.2790934065938,74.10725274725273,0.12991758241758225
273,24292,36.61457,-81.57778,Whitetop,VA,Virginia,Grayson,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
274,24311,36.88173,-81.40915,Atkins,VA,Virginia,Smyth,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
275,24313,36.90827,-80.80658000000003,Barren Springs,VA,Virginia,Wythe,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
276,24314,37.16731,-81.21383,Bastian,VA,Virginia,Bland,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
277,24316,36.95465,-81.67291,Broadford,VA,Virginia,Tazewell,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
278,24333,36.63834,-80.92883,Galax,VA,Virginia,Galax,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
279,24401,38.13353,-79.08591,Staunton,VA,Virginia,Staunton,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
280,24412,38.05505,-79.82804,Bacova,VA,Virginia,Bath,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
281,24413,38.52851,-79.59324000000002,Blue Grass,VA,Virginia,Highland,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
282,24415,37.92506,-79.31711,Brownsburg,VA,Virginia,Rockbridge,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
283,24416,37.7223,-79.3607,Buena Vista,VA,Virginia,Buena Vista,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
284,24422,37.82994,-79.75643000000002,Clifton Forge,VA,Virginia,Alleghany,288.07651098901107,1018.1796153846159,71.06137362637365,0.2186813186813186
285,24501,37.353,-79.15576,Lynchburg,VA,Virginia,Lynchburg,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
286,24517,37.14937000000001,-79.22977,Altavista,VA,Virginia,Campbell,288.07651098901107,1018.1796153846159,71.06137362637365,0.2186813186813186
287,24520,36.58395,-79.03673,Alton,VA,Virginia,Halifax,288.73340659340613,1018.248296703297,71.84574175824169,0.1495329670329671
288,24521,37.63442,-79.09689,Amherst,VA,Virginia,Amherst,288.0414835164836,1018.1411538461542,70.03153846153849,0.12807692307692303
289,24540,36.64309,-79.4234,Danville,VA,Virginia,Danville,288.07651098901107,1018.1796153846159,71.06137362637365,0.2186813186813186
290,24801,37.44261,-81.5776,Welch,WV,West Virginia,McDowell,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
291,24846,37.53033,-81.90864,Isaban,WV,West Virginia,Mingo,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
292,24901,37.84062,-80.46534,Lewisburg,WV,West Virginia,Greenbrier,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
293,24915,38.46521,-79.77636,Arbovale,WV,West Virginia,Pocahontas,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
294,24935,37.56075,-80.81113,Forest Hill,WV,West Virginia,Summers,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
295,25005,38.58088,-81.26921,Amma,WV,West Virginia,Roane,284.6228021978024,1016.9085714285728,72.10596153846153,0.12450549450549453
296,25007,37.82536,-81.42866,Arnett,WV,West Virginia,Raleigh,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
297,25009,38.19199,-81.71202,Ashford,WV,West Virginia,Boone,284.6228021978024,1016.9085714285728,72.10596153846153,0.12450549450549453
298,25015,38.24257,-81.50234,Belle,WV,West Virginia,Kanawha,284.6228021978024,1016.9085714285728,72.10596153846153,0.12450549450549453
299,25019,38.37293,-81.08679000000002,Bickmore,WV,West Virginia,Clay,284.6228021978024,1016.9085714285728,72.10596153846153,0.12450549450549453
300,25022,37.85869,-81.8117,Blair,WV,West Virginia,Logan,286.6088186813183,1016.8534340659347,72.51348901098898,0.09717032967032962
301,25063,38.58235,-80.93417,Duck,WV,West Virginia,Braxton,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
302,25106,38.78321,-82.08843,Henderson,WV,West Virginia,Mason,284.6228021978024,1016.9085714285728,72.10596153846153,0.12450549450549453
303,25234,38.8106,-81.12968000000002,Arnoldsburg,WV,West Virginia,Calhoun,284.6228021978024,1016.9085714285728,72.10596153846153,0.12450549450549453
304,25239,38.84049,-81.8431,Cottageville,WV,West Virginia,Jackson,284.6228021978024,1016.9085714285728,72.10596153846153,0.12450549450549453
305,25267,38.84773,-80.94138000000002,Normantown,WV,West Virginia,Gilmer,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
306,25401,39.45683,-77.97265,Martinsburg,WV,West Virginia,Berkeley,286.8804395604392,1017.8414835164838,68.04332417582418,0.17035714285714293
307,25411,39.55551,-78.21892,Berkeley Springs,WV,West Virginia,Morgan,286.8804395604392,1017.8414835164838,68.04332417582418,0.17035714285714293
308,25504,38.37329,-82.26409,Barboursville,WV,West Virginia,Cabell,284.6228021978024,1016.9085714285728,72.10596153846153,0.12450549450549453
309,26003,40.07399,-80.64996,Wheeling,WV,West Virginia,Ohio,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
310,26030,40.22631,-80.65581,Beech Bottom,WV,West Virginia,Brooke,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
311,26031,40.00838,-80.72245,Benwood,WV,West Virginia,Marshall,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
312,26101,39.23903,-81.5762,Parkersburg,WV,West Virginia,Wood,284.6228021978024,1016.9085714285728,72.10596153846153,0.12450549450549453
313,26134,39.36798,-81.2876,Belmont,WV,West Virginia,Pleasants,284.6228021978024,1016.9085714285728,72.10596153846153,0.12450549450549453
314,26138,39.02869000000001,-81.20432,Brohard,WV,West Virginia,Wirt,284.6228021978024,1016.9085714285728,72.10596153846153,0.12450549450549453
315,26146,39.45283,-81.04397,Friendly,WV,West Virginia,Tyler,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
316,26148,39.06903,-81.18634,Macfarlan,WV,West Virginia,Ritchie,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
317,26155,39.63218,-80.76541,New Martinsville,WV,West Virginia,Wetzel,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
318,26201,39.00049,-80.20388,Buckhannon,WV,West Virginia,Upshur,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
319,26202,38.21812,-80.61906,Fenwick,WV,West Virginia,Nicholas,288.02293956043985,1018.4003571428565,70.03931318681315,0.2160164835164833
320,26203,38.54088,-80.58269,Erbacon,WV,West Virginia,Webster,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
321,26224,38.74032,-80.18293,Helvetia,WV,West Virginia,Randolph,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
322,26238,39.10308,-80.15939,Volga,WV,West Virginia,Barbour,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
323,26260,39.07893,-79.41767,Davis,WV,West Virginia,Tucker,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
324,26301,39.28976,-80.37938,Clarksburg,WV,West Virginia,Harrison,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
325,26339,39.41965,-80.61062,Center Point,WV,West Virginia,Doddridge,284.3364285714286,1016.7408516483513,71.4432692307692,0.11837912087912096
